ACTIVITY_NAME,SUBJECT,tBodyAcc-mean()-X,tBodyAcc-mean()-Y,tBodyAcc-mean()-Z,tGravityAcc-mean()-X,tGravityAcc-mean()-Y,tGravityAcc-mean()-Z,tBodyAccJerk-mean()-X,tBodyAccJerk-mean()-Y,tBodyAccJerk-mean()-Z,tBodyGyro-mean()-X,tBodyGyro-mean()-Y,tBodyGyro-mean()-Z,tBodyGyroJerk-mean()-X,tBodyGyroJerk-mean()-Y,tBodyGyroJerk-mean()-Z,tBodyAccMag-mean(),tGravityAccMag-mean(),tBodyAccJerkMag-mean(),tBodyGyroMag-mean(),tBodyGyroJerkMag-mean(),fBodyAcc-mean()-X,fBodyAcc-mean()-Y,fBodyAcc-mean()-Z,fBodyAccJerk-mean()-X,fBodyAccJerk-mean()-Y,fBodyAccJerk-mean()-Z,fBodyGyro-mean()-X,fBodyGyro-mean()-Y,fBodyGyro-mean()-Z,fBodyAccMag-mean(),fBodyBodyAccJerkMag-mean(),fBodyBodyGyroMag-mean(),fBodyBodyGyroJerkMag-mean(),tBodyAcc-std()-X,tBodyAcc-std()-Y,tBodyAcc-std()-Z,tGravityAcc-std()-X,tGravityAcc-std()-Y,tGravityAcc-std()-Z,tBodyAccJerk-std()-X,tBodyAccJerk-std()-Y,tBodyAccJerk-std()-Z,tBodyGyro-std()-X,tBodyGyro-std()-Y,tBodyGyro-std()-Z,tBodyGyroJerk-std()-X,tBodyGyroJerk-std()-Y,tBodyGyroJerk-std()-Z,tBodyAccMag-std(),tGravityAccMag-std(),tBodyAccJerkMag-std(),tBodyGyroMag-std(),tBodyGyroJerkMag-std(),fBodyAcc-std()-X,fBodyAcc-std()-Y,fBodyAcc-std()-Z,fBodyAccJerk-std()-X,fBodyAccJerk-std()-Y,fBodyAccJerk-std()-Z,fBodyGyro-std()-X,fBodyGyro-std()-Y,fBodyGyro-std()-Z,fBodyAccMag-std(),fBodyBodyAccJerkMag-std(),fBodyBodyGyroMag-std(),fBodyBodyGyroJerkMag-std()
WALKING_DOWNSTAIRS,23,3.0145142648148147,-1.1083311055555556,-3.5342416574074074,9.237114012962962,-2.663869014814815,-3.209869659259259,0.28387698148148127,-0.0752023759259259,-0.17501890185185195,-0.2518458537037038,-2.079176311111111,2.4683797888888885,-0.7796221129629629,-0.7180703074074073,-0.26115866481481487,2.426443061111111,2.426443061111111,0.7704446111111112,0.6586992055555556,-0.8124849037037037,2.4603853537037037,2.2759046314814815,3.412311574074074,2.4972500277777776,-1.4083212444444444,1.7240229444444444,-3.214372722222222,3.489252488888889,-2.2554485944444442,3.902319601851852,3.805739683333333,1.7087208425925926,1.1956657166666664,0.2789276092592592,1.8509540629629628,2.994713461111111,-9.507908374074074,-9.390125496296296,-9.058882575925926,2.584580709259259,-1.7128896629629629,0.7889829259259258,-4.161330327777778,2.764631211111111,-2.4618990074074074,-3.230156996296296,1.6036769555555555,-3.678696396296296,2.5611616685185186,2.5611616685185186,3.386930787037037,0.6384542388888887,1.2277663555555556,-0.320209787037037,0.5813120759259258,1.8492878648148148,0.7033478407407407,-2.361608846296296,-1.8309292333333334,-4.633751453703704,0.8257454129629629,-3.1662036555555555,-0.8982423648148147,2.2640170666666664,-2.4529811777777777,-0.16634348518518524
WALKING_DOWNSTAIRS,24,2.886312089090909,-2.4401509672727273,-4.385664510909091,9.508834167272727,-2.9168390618181816,-2.173858258181818,0.6462923927272727,-0.6512192072727271,-0.3619624927272726,-0.6017571381818182,-1.280728318181818,2.98929272,-1.08035084,-1.2709999563636363,-1.8294923054545453,-3.303650309090909,-3.303650309090909,-2.8530614127272726,-3.0496580636363637,-4.971522383636364,-2.511803847272727,-0.9241259927272727,-2.6035690254545454,-3.761757949090909,-2.7580636909090908,-2.5633726599999997,-2.9042629036363636,-4.334754318181818,-3.9628664636363635,-1.553713101818182,-2.3057927563636365,-3.742986867272727,-4.744499258181818,-3.45352084,-1.443466749090909,-2.9227297163636363,-9.618453274545454,-9.414789794545454,-9.422077187272727,-3.37218894,-2.5058043163636365,-3.2386113654545454,-4.436679112727273,-4.84673524,-4.910772449090909,-3.490566889090909,-5.193267350909091,-4.786909412727272,-1.24021772,-1.24021772,-2.3622361436363635,-4.080001210909091,-4.591598523636364,-0.72408576,-2.7726711163636364,-2.7942990618181818,-3.55930598,-2.0895246854545455,-3.24700178,-4.848946838181818,-5.234127016363637,-5.7328190545454545,-3.001941472727273,-1.7694145381818183,-4.701472701818182,-4.780304861818181
WALKING_DOWNSTAIRS,25,2.9132966620689653,-2.8653762655172414,-3.16628679137931,9.296275322413793,-6.088490567241379,3.454787194827586,1.7825419844827586,0.12519292068965523,-0.4344144327586207,-0.8722681189655173,-1.4379293362068966,1.8171448999999997,-0.9178020603448276,-0.450975325862069,-1.4608206586206895,-2.5727786655172413,-2.5727786655172413,-5.004833313793103,-2.7069373293103447,-6.647136251724138,-3.7224519293103446,-2.8392097620689656,-5.56097089137931,-5.257894506896552,-4.156996437931035,-6.8684395931034485,-2.1765657551724136,-6.329163522413793,-4.103114475862069,-3.0696166793103448,-4.7164211155172415,-4.857635820689655,-6.870342812068966,-3.007685548275862,-1.487227148275862,-4.579723818965517,-9.644700667241379,-9.378160110344828,-9.261916963793103,-5.019683879310345,-3.716615224137931,-7.114946955172414,-2.881989653448276,-5.233779146551724,-4.4378045448275865,-4.301343875862069,-8.10444542413793,-5.9948199793103445,-2.775723553448276,-2.775723553448276,-4.829769298275862,-3.8216092137931033,-6.796059513793104,-2.8104543137931035,-1.7183131379310344,-4.494654417241379,-5.221533410344827,-3.8102156155172415,-7.34990064137931,-3.1533239448275863,-4.7064112499999995,-5.067383067241379,-3.747509968965517,-5.022247681034483,-4.366687779310345,-6.93032409137931
WALKING_DOWNSTAIRS,26,2.792845828,-2.243961904,-3.17438809,9.467972718,-7.02092971,1.539063202,2.045217528,-0.18857801199999993,0.48001030999999983,-0.68338575,-2.2552079320000002,2.392637274,-1.7021681139999998,-0.3274249419999999,0.29954646200000007,2.22963442,2.22963442,-3.141019184,-3.423219338,-4.187798104,0.5819174079999999,-0.17128752199999997,-2.992566744,-2.422758382,-2.445975018,-3.6011460779999998,-1.754591548,-4.4312621,-2.6288858879999997,1.867004188,-2.516051976,-3.3450994659999997,-4.722007526,2.795409372,-0.6625253219999999,-3.155899746,-9.627219918,-9.354258554,-9.330817682,-2.829885468,-1.880803338,-3.7933595159999998,-3.643442704,-4.734080504,-3.320502392,-2.79512964,-5.471984382,-3.589516378,2.910572348,2.910572348,-2.969139126,-3.3340096079999997,-4.63140795,2.632481256,-2.227826376,-3.4664851779999997,-3.136663408,-1.913303258,-3.9670169079999997,-4.265343844,-4.975063388,-4.34482187,-0.04141842799999992,-1.393413096,-4.322444278,-4.894973794
WALKING_DOWNSTAIRS,27,2.975441875,-1.6850666909090908,-3.5356234113636362,9.313801786363635,-1.6693877477272727,-2.5073588454545455,0.6750950454545455,0.8568555227272727,-0.2108973454545454,-2.6010268136363637,-0.025260452272727277,2.889195006818182,-1.1653166636363637,-1.5684854,-0.9403014499999999,2.5011918977272725,2.5011918977272725,-1.9289607477272726,-2.7466297386363636,-4.405465861363636,1.903197302272727,-0.02723154772727273,-2.2779544886363636,-1.7750148863636364,-1.779308256818182,-3.4917321431818182,-3.262753715909091,-4.334788463636364,-2.589029584090909,1.7572554795454545,-0.24674951818181806,-3.5911372477272727,-4.827078411363637,3.2971254272727273,-0.6321929659090909,-2.8317625886363635,-9.46975165,-9.349639931818182,-9.20921521590909,-1.0119642181818183,-1.9010126863636363,-4.093109184090909,-3.5804946977272727,-4.818133679545454,-3.0388462136363636,-4.938376134090909,-4.833324829545455,-3.0726826227272728,1.6814614386363635,1.6814614386363635,-1.9470684363636361,-3.336132934090909,-5.002598765909091,3.405538009090909,-2.6927217454545453,-3.5926703113636362,-1.5459388386363635,-2.440050634090909,-4.7475549204545455,-3.590134890909091,-5.430332465909091,-3.678160465909091,-2.519095272727273,-1.3437749568181818,-4.1465518090909095,-5.219057920454546
WALKING_DOWNSTAIRS,28,2.9364207652173913,-2.2594552695652173,-2.7083121282608693,9.292916804347826,-2.358971052173913,-3.662973797826087,1.3269348760869566,0.17480094130434787,0.17692320217391305,-2.178223304347826,0.028479097826086916,1.9185137130434782,-0.5059048239130435,-1.7840316326086956,-1.585427897826087,2.4480618869565216,2.4480618869565216,-1.282902797826087,-1.400561456521739,-3.4786516478260867,2.324746789130435,1.9452356521739131,-3.3587143739130436,-0.6716454978260868,-0.3329818782608696,-3.940982556521739,-0.3803078956521739,-2.998430760869565,-2.4500625673913046,2.0844494130434783,-0.9722225,-2.9929630173913044,-3.967207143478261,2.7550750065217393,1.7341620065217391,-3.4103181152173914,-9.569215423913043,-9.48404212173913,-9.1705975,-0.7156080826086956,0.7997732739130434,-4.270532613043478,-3.471365639130435,-2.5000899695652175,-3.070250063043478,-2.4307731782608695,-4.2456787847826085,-3.3621273413043475,1.0720367,1.0720367,-1.4721383891304347,-3.0485516456521737,-4.071323354347826,2.3579741760869566,0.521011,-4.169402830434782,-0.8787465086956521,-0.19554598913043478,-4.884883517391304,-3.4545334608695653,-3.050463363043478,-4.165058863043479,-1.7368897999999997,-2.0625121413043477,-4.012103076086956,-4.6472224434782605
WALKING_DOWNSTAIRS,29,3.281443814583333,-0.9346236937499999,-3.0392602833333333,9.48486215,-7.222088566666667,4.087761810416667,0.24070651041666666,0.44090368124999996,0.1010542145833335,-0.8981132541666667,-0.024330033333333296,2.6454338354166667,-0.6228589479166666,-0.9058016333333333,-0.4233876645833333,3.125898879166667,3.125898879166667,-3.0860002041666665,-1.3095246729166665,-5.391744564583333,2.657508216666667,0.20334455625000009,-3.006616677083333,-0.07131468333333338,-2.626776141666667,-4.11173451875,-2.9091128562499997,-4.631250320833333,-2.4061541229166665,1.6070066583333333,0.5910397229166667,-3.81459881875,-5.9657862604166665,2.026471845833333,-1.305243,-2.4444564604166668,-9.417361925,-9.1390306375,-8.693009047916666,-0.7023042,-1.11572355625,-4.78764185,-3.1639827645833334,-3.904601377083333,-3.1112261541666664,-3.780978677083333,-6.9346903583333335,-3.7976940645833333,2.7319635187499998,2.7319635187499998,-0.9475981791666667,-2.3132474687499998,-5.9705704875,2.842675777083333,-3.0161070916666666,-2.6490669520833334,-3.2023932229166667,-1.2061184708333332,-5.47320886875,-3.7355030354166665,-3.548726895833333,-4.161658458333333,-2.0742388791666664,-1.5301511291666667,-2.9270455291666666,-6.266759820833333
WALKING_DOWNSTAIRS,30,2.7952059096774193,-1.3522761467741935,-3.0275960596774194,9.58000491451613,-3.0697491064516127,2.0554587887096774,1.0650830580645159,-0.11063861612903222,-1.1156385870967742,-0.710702120967742,-0.5538456645161289,2.698993933870968,-1.636985814516129,-1.4961272790322582,-1.040052329032258,-0.6964430693548387,-0.6964430693548387,-2.940918798387097,-1.015109506451613,-5.743370064516129,-1.525748785483871,-0.5111715758064516,-2.8874818419354837,-2.222677798387097,-2.902865429032258,-3.9968869403225806,-2.897867220967742,-3.4806511967741933,-2.705910312903226,-0.3583104048387097,-1.989452935483871,-3.681675137096774,-6.175788140322581,-0.8525180532258064,0.23259595161290322,-2.546568358064516,-9.588903887096773,-9.186787524193548,-8.7766706,-2.8337678516129032,-2.08575115,-4.670701533870968,-2.7981196677419353,-2.984114279032258,-3.1783140967741934,-5.427645070967742,-6.137963030645161,-4.98882854032258,-0.3702339854838709,-0.3702339854838709,-1.4147423935483872,-2.090350077419355,-6.176620735483871,-0.961335529032258,-2.1883559903225804,-2.7446706612903227,-3.07606914516129,-2.20273434516129,-5.355150483870967,-3.189829674193548,-2.8751758967741936,-3.7154147612903223,-2.1955803177419355,-1.1687433451612903,-2.7830738370967745,-6.455039424193548
WALKING_UPSTAIRS,1,2.554616896226415,-2.3279060320754716,-3.5209437283018867,8.933510975471698,-3.6215336433962264,-5.757100711320755,1.8130307226415094,0.4921126509433961,-0.2218039094339623,0.6299534509433963,-1.4487144150943396,1.2104534113207546,-1.8810761773584905,-2.2068416735849055,-0.7456963056603771,-2.983244043396226,-2.983244043396226,-4.665034462264151,-1.6940548358490566,-5.948828650943396,-4.043217841509434,-2.6575443547169812,-4.3334970207547165,-4.798752456603774,-4.134445875471698,-6.854743539622642,-4.926116679245283,-3.1947460905660376,-4.5359721301886795,-3.523959447169811,-4.426521624528302,-3.423666475471698,-6.346650820754717,-3.547080250943396,-0.4124792679245283,-0.773575354716981,-9.563670279245283,-9.528492332075471,-9.123794103773585,-4.468438877358491,-3.7827442603773584,-7.0659353094339625,-5.4487110452830185,0.7145871547169811,-5.071686749056604,-6.147865084905661,-6.016966562264151,-6.063320022641509,-3.24970929245283,-3.24970929245283,-4.789916220754717,-1.4085637056603773,-6.485530443396226,-3.3742818867924527,0.8451443754716981,3.4712939452830187,-4.619070258490566,-3.8177706528301885,-7.26040200754717,-5.65892490754717,1.9929781056603773,-5.7170784,-4.1626010150943396,-5.330598537735849,-1.8990317264150942,-6.93930521509434
WALKING_UPSTAIRS,2,2.756433702083333,-1.6044794458333331,-3.2437225895833333,7.907174185416666,-4.162148904166667,-0.6292641354166667,1.9050346541666667,-0.6588329208333332,1.564600075,0.24011258541666664,-0.46608831458333333,1.7577765291666667,-0.8081041708333334,-1.9708813770833333,0.18616450624999997,-3.286966802083333,-3.286966802083333,-3.2126891104166666,-3.2140182020833334,-5.728164385416667,-2.9961889708333334,-0.9526716333333333,-2.8862289270833332,-3.1466492291666666,-1.7586557375,-5.227280633333334,-3.649578683333333,-4.880861239583333,-3.60626136875,-2.9633737,-2.214747033333333,-4.506121847916667,-6.0079849625,-3.0437640645833333,3.7147546958333333,-1.0781056770833333,-9.344077397916667,-9.2376745375,-8.78004056875,-3.1403261291666666,-1.6307855333333334,-5.737463525,-4.392530589583333,-4.6629833666666665,-2.129060979166667,-4.64854363125,-6.454913377083333,-4.675959610416666,-2.4075601270833333,-2.4075601270833333,-3.1115940625,-3.9230322916666664,-5.972917191666666,-3.20582414375,2.8880628958333334,-0.75251055,-3.654154414583333,-2.4146749104166667,-6.250909814583333,-4.76358845625,-4.5975848895833336,-2.335926960416667,-3.6672824375,-3.5074777,-4.3697337375,-6.218202029166667
WALKING_UPSTAIRS,3,2.8369359898305087,-0.9150982440677967,-3.9694493559322033,8.83533436101695,-3.8285115372881355,-1.6294395525423728,1.0089582186440678,0.4334465542372883,-0.5653465779661018,0.8177615203389831,-1.7750380847457627,-0.5530945474576271,-1.7324531627118644,-1.0720764830508474,-0.1850025847457627,-2.511275174576271,-2.511275174576271,-4.369011594915254,-3.7370603237288136,-6.588614013559322,-4.063492774576271,-1.3533087033898306,-5.044945284745762,-4.784343062711864,-3.1568444050847457,-6.773145340677966,-3.867203659322034,-6.372935083050847,-4.3150336152542375,-3.1586607949152543,-4.1292089847457625,-5.142115837288135,-7.168777786440677,-3.1312343762711863,1.749557320338983,-3.697546040677966,-9.440408193220339,-9.09825953898305,-9.094696750847458,-4.583646169491526,-2.6626796830508472,-7.085517118644068,-4.754936501694916,-5.827428459322034,-4.923273050847458,-5.072707579661017,-7.757741433898305,-5.734339476271186,-3.3359743254237286,-3.3359743254237286,-4.390205916949152,-4.363731989830509,-7.180280403389831,-3.3952379186440678,1.207418633898305,-3.5079722627118644,-4.86446509661017,-2.769836366101695,-7.387058638983051,-5.058950954237288,-5.560459471186441,-5.61097649661017,-4.479943691525424,-4.806092022033898,-4.835623325423729,-7.400334362711864
WALKING_UPSTAIRS,4,2.708766967307692,-2.858467403846154,-3.8198398307692307,9.46264314423077,-2.329443046153846,7.474000367307692,0.2575187903846154,-0.9771739403846155,0.1970988692307692,0.7335539442307691,-2.0491646211538463,2.5215018615384617,-2.2077737576923075,-1.2533197057692307,-1.1526906153846155,-2.030003267307692,-2.030003267307692,-4.009222548076923,-2.997794078846154,-6.869783744230769,-3.0129641365384616,-1.201228173076923,-5.246557226923077,-4.183046473076923,-3.2271758346153847,-6.901069342307692,-3.710689925,-6.843102015384615,-3.507657371153846,-3.0840734423076923,-3.9740628499999997,-5.757940721153846,-7.407492263461538,-2.513178817307692,-1.1903784115384615,-3.721377776923077,-9.58495235576923,-9.233760190384615,-9.196194532692308,-3.804880273076923,-3.242741865384615,-7.2649531192307695,-4.544310432692307,-5.511855692307693,-3.6081104788461538,-5.336668038461538,-8.407227526923077,-5.562365848076923,-2.338837292307692,-2.338837292307692,-4.372614778846153,-5.109741344230769,-7.552704576923077,-2.319954351923077,-2.259644682692308,-3.4510981769230766,-3.967625848076923,-3.4879250326923077,-7.62772175,-4.835486934615385,-4.898242792307692,-4.245335123076923,-3.0100589846153847,-4.973240873076923,-5.524896288461538,-7.94209483076923
WALKING_UPSTAIRS,5,2.6026188425531913,-0.9807559617021276,-4.067695357446809,9.36821834893617,-2.6594256914893615,-2.3391672361702125,0.5403889297872341,0.16448310425531915,-0.550905455319149,1.246450934042553,-1.336144685106383,1.4853344170212766,-1.3768662170212767,-1.288689804255319,-1.0234143319148936,0.9699107914893618,0.9699107914893618,-2.64073254893617,-2.4860301574468084,-4.734881678723404,-2.711806927659574,1.6748288999999998,-4.574706768085107,-2.897254704255319,-2.8228006170212767,-6.06717464680851,-2.3878402914893617,-5.166090468085106,-2.514717325531915,-3.32175904893617,-3.0016678,-3.925645308510638,-5.713441387234043,-1.7553230191489362,2.431214653191489,-3.160434778723404,-9.535799689361703,-9.005117197872341,-9.214195799999999,-2.4788661468085107,-2.158858425531915,-6.383690321276596,-4.4334226234042555,-4.403458263829787,-2.7748286765957446,-3.3012017361702126,-6.318220482978723,-3.1078811765957446,-2.4581049106382977,-2.4581049106382977,-3.101865459574468,-3.5468787021276595,-5.5798806553191485,-0.7458370702127658,2.0003393021276596,-2.814787989361702,-2.478121940425532,-1.691872529787234,-6.688257112765958,-5.01685580212766,-4.034863931914893,-3.803780068085106,-2.845510361702128,-3.786166759574468,-4.404450519148936,-5.724850197872341
WALKING_UPSTAIRS,6,2.682293550980392,-1.8919728588235292,-3.259044431372549,9.136322415686275,-3.407326088235294,-2.248012233333333,1.2791825411764706,0.684943549019608,0.4236261823529412,-0.9723363764705882,-0.20155753725490197,2.481678805882353,0.11579346862745102,-0.7999829745098039,-0.4515644823529412,0.40701145686274515,0.40701145686274515,-2.8207996549019607,-2.4486545098039216,-4.26481128627451,-2.714601774509804,2.1145157588235293,-4.411166031372549,-2.8006767901960785,-3.1403355843137253,-5.493146158823529,-1.5597678392156862,-3.3589382235294116,-1.4716416098039216,-1.643069662745098,-2.4752425490196077,-2.4686530372549016,-4.723130633333334,-2.9296226784313726,2.6477370274509804,-3.875389584313725,-9.593994250980392,-9.129006831372548,-9.061963521568627,-2.417975545098039,-0.842137388235294,-5.608306882352941,-3.864431158823529,-2.867063907843137,-2.3840247686274507,-2.0786507,-4.864941209803922,-2.645187711764706,-2.3324127058823527,-2.3324127058823527,-1.9146441980392155,-2.534992101960784,-4.280543437254902,-0.5221387000000001,2.233581701960784,-3.916221498039216,-2.183104976470588,0.4610735647058824,-5.716739570588235,-3.902481280392157,-3.3927861333333333,-3.099980850980392,-2.6177330960784313,-2.023336094117647,-3.225395433333333,-4.50421271372549
WALKING_UPSTAIRS,7,2.7961521666666664,-2.441282331372549,-4.016287503921569,8.1874656,-2.4095094411764704,-4.0359970960784315,1.0869565509803922,-0.02984237254901961,0.27570495686274504,-1.1744084352941178,-0.6397079411764707,1.291732562745098,-0.6062047647058824,-0.26788911960784323,-1.6144686098039216,-2.363422537254902,-2.363422537254902,-4.586952323529411,-3.0306725274509803,-6.619697719607843,-3.3619942647058823,-3.815905231372549,-3.17461021372549,-4.5464788196078425,-5.3707567,-5.817645268627451,-3.83889342745098,-5.679202664705882,-4.081502666666666,-3.7861876156862744,-4.5478324745098035,-5.339829458823529,-6.733272819607843,-3.1609297980392155,-3.261600225490196,-2.530814539215686,-9.328230533333333,-9.39774255490196,-8.816759096078432,-4.151531158823529,-5.198975956862745,-6.0780843627450984,-3.638532368627451,-5.729968207843137,-4.148173070588236,-6.168126592156862,-6.712437396078431,-6.821841756862745,-3.347446074509804,-3.347446074509804,-4.712657109803922,-4.274999674509804,-6.764280725490196,-2.8711539098039216,-3.410255529411765,-1.7947441960784314,-4.269740256862745,-5.341913025490196,-6.319196088235294,-3.9747571352941176,-5.799646147058824,-4.5131971823529415,-4.153071066666667,-4.974413631372549,-4.510090347058823,-7.0409096784313725
WALKING_UPSTAIRS,8,2.765286063414634,-2.649326648780488,-3.5890322951219513,8.603687187804878,-2.9134149170731707,-2.4219224073170733,0.49106685609756096,-0.023793348780487826,-0.7316978951219512,2.5840884951219514,-2.0885789414634144,-0.5437590829268293,-2.877051217073171,0.2999971195121951,-0.9192768121951217,3.257500587804878,3.257500587804878,-2.6166888999999998,2.9650996341463416,-4.006640141463414,-2.0286484536585365,2.660009975609756,-1.3474711951219513,-2.202130643902439,-0.8632955048780487,-3.9094071902439023,-3.456615417073171,-1.3273617682926828,0.02048607317073162,-2.165911080487805,-2.1351843219512197,-2.744609043902439,-4.632705780487805,-2.8763169829268294,3.487687331707317,1.6161959536585364,-9.26673287804878,-9.310320685365854,-8.761689304878049,-2.736895612195122,-0.4138845073170732,-4.618904070731707,-4.0581135121951215,-0.1271258707317073,3.055275775609756,-4.050706919512195,-4.2467567341463415,-4.303666587804878,-2.8295960341463413,-2.8295960341463413,-2.7721711756097562,-1.7481150609756098,-4.9397503170731705,-2.8266672243902438,3.0540146,1.3063640048780487,-2.6408354048780485,-1.4853132390243902,-5.082483168292683,-4.370915075609756,-0.19181610487804882,2.617308673170732,-4.092828517073171,-3.9687203658536587,-3.1814084146341464,-5.757332907317073
WALKING_UPSTAIRS,9,2.624364757142857,-2.4168584714285717,-3.257407642857143,9.02647777755102,2.03414013877551,-2.8429105918367346,1.157822151020408,0.02196299183673477,0.6111807510204081,-0.705464148979592,-0.5051825734693876,1.421483051020408,-0.7356090326530612,-0.7825118979591836,-1.0870946285714285,-2.607275814285714,-2.607275814285714,-4.4066754020408165,-1.2790653122448978,-6.728405618367347,-3.427359526530612,-4.050227981632653,-3.9987198999999998,-4.020447504081632,-6.0849859204081636,-6.151257106122449,-3.371208659183673,-4.991592028571429,-3.4422632408163265,-3.7289034897959183,-4.195331085714286,-5.31482693877551,-7.341594493877551,-3.614443775510204,-3.2031689224489797,-3.736398412244898,-9.543835571428572,-9.01317321632653,-8.940710787755101,-3.3529164469387753,-5.86147012244898,-6.472960020408164,-3.4092518918367345,-4.008590679591837,-1.7710135040816326,-6.6041953428571425,-7.0860477469387755,-6.5711420122448985,-4.002220371428571,-4.002220371428571,-4.454853979591837,-4.258397614285714,-7.486512555102041,-3.698157773469388,-3.0874658795918366,-3.722117106122449,-3.2742198959183675,-5.901129165306123,-6.778310828571429,-3.4993621428571426,-4.403773834693878,-2.2140874428571427,-5.099294614285714,-4.849357520408163,-4.423959073469388,-7.8778159081632655
WALKING_UPSTAIRS,10,2.671218534042553,-1.3209351851063829,-2.237221246808511,9.318610274468085,-0.5656702787234043,2.0508836574468083,0.43703632765957445,0.4428351680851062,-0.6047972319148937,0.3400994446808511,-1.3699100425531914,3.173019459574468,-2.058703480851064,-0.006650487234042589,-0.2740659531914894,-1.5190952829787234,-1.5190952829787234,-3.013264193617021,0.4183031893617022,-5.234629685106383,-2.295399021276596,-1.1226791106382978,-3.555443274468085,-2.4016476510638296,-2.6490430170212766,-5.532306672340425,-3.1282538872340426,-2.5393244574468086,-3.465222821276596,-2.4657104978723403,-1.9415404255319149,-3.0435269021276596,-6.005829982978724,-1.743008719148936,-0.6449214425531915,-0.7614965489361702,-9.592160723404255,-9.370394174468085,-8.647458382978723,-2.7961847425531916,-3.1107556425531913,-6.07520480212766,-3.95527964893617,0.3679889787234044,-3.814026214893617,-4.272913436170213,-6.046290578723404,-4.822447993617021,-2.719103121276596,-2.719103121276596,-2.7261741,-1.6125712276595743,-6.182723553191489,-1.9029711659574466,-1.0499916659574469,-0.3847790042553192,-2.343101229787234,-3.534959634042553,-6.62894135319149,-3.905204663829787,3.4444585021276595,-4.038220827659575,-3.6143753468085107,-3.343650438297872,-2.1645689553191487,-6.712905621276596
WALKING_UPSTAIRS,11,2.9222253777777776,-2.279216238888889,-4.401939281481481,8.926261555555556,-3.435769248148148,1.9230555425925926,1.4435774592592592,-0.7997587222222222,0.11676833333333334,-0.061668344444444446,-0.4482049037037037,1.457188985185185,-0.48110407592592586,-1.4267628444444445,-1.8414448666666665,-2.4523035092592593,-2.4523035092592593,-5.095877012962963,-2.644610311111111,-7.573148138888889,-3.553489022222222,-2.9632498277777777,-5.5174208351851854,-4.959273716666667,-4.55317917037037,-7.653879055555556,-4.7178278222222225,-5.811671544444445,-6.746718785185185,-3.360610274074074,-4.7592850166666665,-5.5009966,-7.959861137037037,-2.520156751851852,-2.5210325518518517,-2.183851485185185,-9.534631057407408,-9.243608329629629,-9.069331711111111,-4.529616835185185,-4.281192298148148,-7.853591672222222,-5.013316301851852,-2.820445396296296,-6.946588516666667,-6.604313361111111,-8.094594366666666,-7.771733885185185,-2.8959214814814813,-2.8959214814814813,-4.904858072222222,-3.779098624074074,-8.011270396296297,-2.1932552777777774,-2.3032720074074073,-3.251259907407407,-4.582550212962963,-4.372763285185185,-8.03845087037037,-5.178116457407407,-3.1540133055555555,-7.299287285185185,-3.760278788888889,-5.137034614814815,-3.812233827777778,-8.224287188888889
WALKING_UPSTAIRS,12,2.7297033865384615,-3.309839821153846,-3.882478142307692,9.383714732692308,-2.591442026923077,-0.2033535903846153,1.2485669326923077,0.27638544038461543,0.46955282884615385,-1.2121199326923078,-0.7999745423076923,3.232395944230769,-1.2666643403846154,-1.1678456634615384,-1.0601710115384617,-2.291839271153846,-2.291839271153846,-4.324693009615385,-3.1656158596153845,-6.7497213230769235,-3.214479251923077,-1.4653512211538462,-5.608412126923077,-3.8584375423076924,-3.829564598076923,-6.879298686538461,-4.263603315384615,-6.047113161538461,-4.060809363461538,-2.9000541865384615,-3.208844625,-5.940325151923077,-7.143325921153846,-2.901491923076923,-1.3913996942307691,-4.366974255769231,-9.602462898076922,-9.413783523076923,-9.380711832692308,-3.598569721153846,-3.7580451596153845,-7.193363526923077,-5.357416736538461,-5.229497982692307,-3.4961460615384614,-5.499991884615385,-7.611956126923077,-6.064120965384615,-2.8584403615384613,-2.8584403615384613,-3.2982796826923075,-5.073673511538462,-7.134067123076923,-2.7892974807692306,-2.6321487865384614,-4.185999921153846,-3.9060121999999997,-3.5050210596153843,-7.501148559615384,-5.777817486538462,-4.8391839057692305,-3.9609571942307693,-3.9528513096153843,-3.465651417307692,-5.459331876923077,-7.331307644230769
